Image_ID,Penultimate_Output,GT_Value
02078__00749.jpg,"[array([[1.8118578, 3.8850205, 0.       , 0.7055096]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00328.jpg,"[array([[1.0723715, 0.3545544, 0.       , 0.       ]], dtype=float32)]","[array([[-0.5365798, -3.0952547]], dtype=float32)]"
02078__00906.jpg,"[array([[1.4814907, 3.4777515, 0.       , 1.0109631]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00574.jpg,"[array([[1.3496689, 1.6160411, 0.       , 1.0644046]], dtype=float32)]","[array([[ 0.03140728, -5.9588304 ]], dtype=float32)]"
02078__00115.jpg,"[array([[2.329727  , 2.8695123 , 0.        , 0.99604726]], dtype=float32)]","[array([[ 2.9814525, -7.3531337]], dtype=float32)]"
02078__00663.jpg,"[array([[0.94279885, 3.2406864 , 0.        , 0.79692614]], dtype=float32)]","[array([[ 0.18362243, -7.439999  ]], dtype=float32)]"
02078__00202.jpg,"[array([[1.6349115, 3.5360866, 0.       , 0.7255603]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00508.jpg,"[array([[1.5915356, 3.1872058, 0.       , 0.8190984]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00169.jpg,"[array([[1.2297571 , 2.1566405 , 0.        , 0.99483365]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00747.jpg,"[array([[1.2909967 , 4.197648  , 0.        , 0.68306494]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00326.jpg,"[array([[0.603672  , 0.49021628, 0.        , 0.        ]], dtype=float32)]","[array([[-0.5365798, -3.0952547]], dtype=float32)]"
02078__00481.jpg,"[array([[1.7453654, 3.5048783, 0.       , 0.8137318]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00450.jpg,"[array([[1.7727407, 3.7910686, 0.       , 1.0135022]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00031.jpg,"[array([[2.0090454 , 4.25396   , 0.        , 0.77630377]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00618.jpg,"[array([[2.2011683 , 4.043029  , 0.        , 0.90976757]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00279.jpg,"[array([[1.5229373, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00740.jpg,"[array([[1.3378202 , 2.036956  , 0.        , 0.95348084]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00486.jpg,"[array([[2.0937335, 3.3401067, 0.       , 0.9390161]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00321.jpg,"[array([[1.6002766, 3.6730678, 0.       , 0.7904819]], dtype=float32)]","[array([[-0.10420535, -8.624141  ]], dtype=float32)]"
02078__00825.jpg,"[array([[1.7404131 , 0.61928165, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.8348715, -3.3449116]], dtype=float32)]"
02078__00457.jpg,"[array([[1.7498366 , 3.9553196 , 0.        , 0.79205215]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00036.jpg,"[array([[1.2469621 , 2.4357777 , 0.        , 0.86153126]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02078__00573.jpg,"[array([[1.5610362, 1.6259385, 0.       , 1.1253387]], dtype=float32)]","[array([[ 0.03140728, -5.9588304 ]], dtype=float32)]"
02078__00901.jpg,"[array([[1.2784923 , 4.126415  , 0.        , 0.72278863]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00664.jpg,"[array([[0.82718474, 2.7101545 , 0.        , 0.95777524]], dtype=float32)]","[array([[ 0.18362243, -7.439999  ]], dtype=float32)]"
02078__00205.jpg,"[array([[1.6208386, 2.9082499, 0.       , 0.979033 ]], dtype=float32)]","[array([[ 1.630624, -7.024787]], dtype=float32)]"
02078__00859.jpg,"[array([[2.3241313, 2.440946 , 0.       , 1.0547389]], dtype=float32)]","[array([[ 3.3271143, -6.8707294]], dtype=float32)]"
02078__00304.jpg,"[array([[2.115614  , 4.075083  , 0.        , 0.86571395]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00013.jpg,"[array([[1.9837358 , 3.5707872 , 0.        , 0.89191157]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00472.jpg,"[array([[1.0415107, 0.6549969, 0.       , 0.       ]], dtype=float32)]","[array([[-0.37731352, -3.3327048 ]], dtype=float32)]"
02078__00378.jpg,"[array([[2.5558019 , 1.9678923 , 0.        , 0.76386666]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02078__00719.jpg,"[array([[1.4762441, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00137.jpg,"[array([[1.3572334 , 2.2231467 , 0.        , 0.84046894]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00690.jpg,"[array([[1.800017, 0.833612, 0.      , 0.      ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02078__00556.jpg,"[array([[2.7024717 , 1.8493353 , 0.        , 0.58967924]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02078__00587.jpg,"[array([[0.7639137, 3.8038695, 0.       , 0.7932371]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00220.jpg,"[array([[1.962863 , 3.0178459, 0.       , 0.9677748]], dtype=float32)]","[array([[ 1.630624, -7.024787]], dtype=float32)]"
02078__00641.jpg,"[array([[1.0178077 , 1.5418034 , 0.        , 0.45830604]], dtype=float32)]","[array([[ 1.6449947, -9.439509 ]], dtype=float32)]"
02078__00068.jpg,"[array([[0.8709929, 1.2828803, 0.       , 1.0130471]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02078__00409.jpg,"[array([[1.5874127 , 1.4155043 , 0.        , 0.91601735]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00697.jpg,"[array([[1.9541136, 0.698213 , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02078__00130.jpg,"[array([[2.1095464, 2.0858102, 0.       , 1.0798649]], dtype=float32)]","[array([[ 2.2033582, -6.499417 ]], dtype=float32)]"
02078__00551.jpg,"[array([[2.309472 , 2.9156804, 0.       , 1.0172039]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02078__00923.jpg,"[array([[1.3901589 , 3.7445166 , 0.        , 0.91599405]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00227.jpg,"[array([[1.8053529, 3.818684 , 0.       , 0.8136339]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00580.jpg,"[array([[1.4236318, 1.7842858, 0.       , 1.0238241]], dtype=float32)]","[array([[ 0.03140728, -5.9588304 ]], dtype=float32)]"
02078__00646.jpg,"[array([[1.4996608 , 1.6442865 , 0.        , 0.86687094]], dtype=float32)]","[array([[ 1.6449947, -9.439509 ]], dtype=float32)]"
02078__00303.jpg,"[array([[1.8847263 , 4.530093  , 0.        , 0.70891964]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00014.jpg,"[array([[1.6164352 , 3.327694  , 0.        , 0.98403114]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00475.jpg,"[array([[1.0832174 , 0.73931354, 0.        , 0.        ]], dtype=float32)]","[array([[-0.37731352, -3.3327048 ]], dtype=float32)]"
02078__00371.jpg,"[array([[1.1280048 , 2.8705842 , 0.        , 0.96182394]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02078__00710.jpg,"[array([[1.3843955, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00066.jpg,"[array([[0.6828648 , 0.31977555, 0.        , 0.        ]], dtype=float32)]","[array([[-0.37731352, -3.3327048 ]], dtype=float32)]"
02078__00875.jpg,"[array([[0.6374823, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02078__00407.jpg,"[array([[1.7988688 , 1.1871724 , 0.        , 0.72265786]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00699.jpg,"[array([[1.7840734 , 1.3390335 , 0.        , 0.15039916]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02078__00229.jpg,"[array([[1.6456317, 4.442179 , 0.       , 0.6798149]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00648.jpg,"[array([[1.3447909 , 1.0523925 , 0.        , 0.43598127]], dtype=float32)]","[array([[ 1.6449947, -9.439509 ]], dtype=float32)]"
02078__00142.jpg,"[array([[1.5354494, 2.7027888, 0.       , 0.8939967]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00523.jpg,"[array([[1.4350237 , 0.86432374, 0.        , 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02078__00284.jpg,"[array([[1.6600829, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00255.jpg,"[array([[2.2889822, 1.3456649, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.8348715, -3.3449116]], dtype=float32)]"
02078__00193.jpg,"[array([[1.3036368 , 3.9695783 , 0.        , 0.80148685]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00145.jpg,"[array([[1.266907, 2.547171, 0.      , 0.959324]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00283.jpg,"[array([[1.7807244, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00252.jpg,"[array([[2.008858, 0.389234, 0.      , 0.      ]], dtype=float32)]","[array([[ 1.8348715, -3.3449116]], dtype=float32)]"
02078__00633.jpg,"[array([[0.99411607, 2.0225263 , 0.        , 1.1382347 ]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00194.jpg,"[array([[1.2605227, 3.9155953, 0.       , 0.8747668]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00376.jpg,"[array([[2.5912106, 2.1820588, 0.       , 0.933092 ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02078__00717.jpg,"[array([[1.4797949, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00061.jpg,"[array([[0.6198259, 0.4896865, 0.       , 0.       ]], dtype=float32)]","[array([[-0.37731352, -3.3327048 ]], dtype=float32)]"
02078__00400.jpg,"[array([[1.6993227 , 1.1521971 , 0.        , 0.86893624]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00872.jpg,"[array([[0.6567411, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02078__00139.jpg,"[array([[1.7618963 , 2.5092745 , 0.        , 0.96214575]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00589.jpg,"[array([[0.9672096, 3.9363906, 0.       , 0.7387876]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00449.jpg,"[array([[1.7780023, 4.0570493, 0.       , 0.7764463]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00028.jpg,"[array([[2.0052443 , 4.3508816 , 0.        , 0.77523947]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00498.jpg,"[array([[1.5569304, 2.8986132, 0.       , 0.8895782]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00606.jpg,"[array([[1.8264604, 2.8132536, 0.       , 0.9341846]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00267.jpg,"[array([[0.53333044, 4.400186  , 0.        , 0.7120167 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00511.jpg,"[array([[1.3307264, 2.0265152, 0.       , 0.9013196]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00170.jpg,"[array([[1.3861743 , 1.4076533 , 0.        , 0.42013115]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00392.jpg,"[array([[1.6974114, 1.0980035, 0.       , 0.6611068]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00435.jpg,"[array([[0.68748856, 1.8173324 , 0.        , 0.98190314]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02078__00847.jpg,"[array([[1.0424546, 3.5417662, 0.       , 0.7895277]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02078__00054.jpg,"[array([[0.6484745, 0.4043237, 0.       , 0.       ]], dtype=float32)]","[array([[-0.37731352, -3.3327048 ]], dtype=float32)]"
02078__00722.jpg,"[array([[1.6977351, 1.9995847, 0.       , 1.0460768]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02078__00343.jpg,"[array([[0.74523187, 2.9749274 , 0.        , 0.9596587 ]], dtype=float32)]","[array([[-0.8732332, -8.419895 ]], dtype=float32)]"
02078__00840.jpg,"[array([[0.5119278, 3.5082285, 0.       , 0.9673952]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02078__00432.jpg,"[array([[0.73832417, 2.1833215 , 0.        , 0.933082  ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02078__00395.jpg,"[array([[1.7052062, 1.3985898, 0.       , 0.6576278]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00053.jpg,"[array([[0.607991, 0.540426, 0.      , 0.      ]], dtype=float32)]","[array([[-0.37731352, -3.3327048 ]], dtype=float32)]"
02078__00082.jpg,"[array([[0.8165777 , 0.65548676, 0.        , 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02078__00725.jpg,"[array([[1.6044149, 2.2781842, 0.       , 0.9239807]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02078__00891.jpg,"[array([[1.1151952 , 4.4112573 , 0.        , 0.68566453]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00344.jpg,"[array([[0.70726925, 2.7331452 , 0.        , 0.94865155]], dtype=float32)]","[array([[-0.8732332, -8.419895 ]], dtype=float32)]"
02078__00918.jpg,"[array([[1.4880023, 4.148225 , 0.       , 0.8320561]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00759.jpg,"[array([[1.8899531, 2.6009128, 0.       , 0.9771536]], dtype=float32)]","[array([[ 1.630624, -7.024787]], dtype=float32)]"
02078__00338.jpg,"[array([[1.1955837 , 0.26552346, 0.        , 0.        ]], dtype=float32)]","[array([[-0.5365798, -3.0952547]], dtype=float32)]"
02078__00601.jpg,"[array([[0.9103843, 3.7604616, 0.       , 0.7815916]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00260.jpg,"[array([[0.8983832 , 4.444542  , 0.        , 0.76309377]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00516.jpg,"[array([[1.5494424 , 0.72736585, 0.        , 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02078__00177.jpg,"[array([[1.9122952, 2.855901 , 0.       , 1.0273412]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00673.jpg,"[array([[2.507194 , 0.4052178, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02078__00212.jpg,"[array([[1.7982293, 3.0906997, 0.       , 0.8427151]], dtype=float32)]","[array([[ 1.630624, -7.024787]], dtype=float32)]"
02078__00916.jpg,"[array([[1.6573706, 4.230304 , 0.       , 0.8399197]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00105.jpg,"[array([[2.2089    , 2.6654274 , 0.        , 0.93577766]], dtype=float32)]","[array([[ 2.9814525, -7.3531337]], dtype=float32)]"
02078__00832.jpg,"[array([[2.064601 , 0.5037382, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.8348715, -3.3449116]], dtype=float32)]"
02078__00440.jpg,"[array([[0.61477965, 1.9319876 , 0.        , 0.9644748 ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02078__00786.jpg,"[array([[0.78934824, 3.304681  , 0.        , 0.8280322 ]], dtype=float32)]","[array([[-0.10420535, -8.624141  ]], dtype=float32)]"
02078__00021.jpg,"[array([[2.0187793 , 3.8647146 , 0.        , 0.81909215]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00757.jpg,"[array([[1.8447108, 2.582374 , 0.       , 0.9354512]], dtype=float32)]","[array([[ 1.630624, -7.024787]], dtype=float32)]"
02078__00336.jpg,"[array([[1.1965133 , 0.34174314, 0.        , 0.        ]], dtype=float32)]","[array([[-0.5365798, -3.0952547]], dtype=float32)]"
02078__00491.jpg,"[array([[2.0416255 , 3.4431963 , 0.        , 0.87230307]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00518.jpg,"[array([[1.4286573 , 0.22190543, 0.        , 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02078__00179.jpg,"[array([[1.975883 , 4.2257624, 0.       , 0.7661116]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00447.jpg,"[array([[1.8344566, 3.9028249, 0.       , 0.9375317]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00835.jpg,"[array([[2.150451  , 0.41240144, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.8348715, -3.3449116]], dtype=float32)]"
02078__00026.jpg,"[array([[2.042088  , 4.109814  , 0.        , 0.79609203]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00781.jpg,"[array([[1.2062645 , 2.7729247 , 0.        , 0.85100085]], dtype=float32)]","[array([[-0.10420535, -8.624141  ]], dtype=float32)]"
02078__00750.jpg,"[array([[1.7719336, 4.32239  , 0.       , 0.6177001]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00496.jpg,"[array([[2.1727386, 3.1634872, 0.       , 1.0379717]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00331.jpg,"[array([[1.0003366 , 0.17532466, 0.        , 0.        ]], dtype=float32)]","[array([[-0.5365798, -3.0952547]], dtype=float32)]"
02078__00608.jpg,"[array([[2.107805 , 2.8391354, 0.       , 1.0131547]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00269.jpg,"[array([[0.43033603, 4.287499  , 0.        , 0.8005474 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00849.jpg,"[array([[0.8331542, 3.6178167, 0.       , 0.8057578]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02078__00898.jpg,"[array([[1.346084  , 4.4086213 , 0.        , 0.70043766]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00674.jpg,"[array([[2.3069963, 0.5260725, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02078__00215.jpg,"[array([[1.9235278, 2.6756332, 0.       , 0.9678738]], dtype=float32)]","[array([[ 1.630624, -7.024787]], dtype=float32)]"
02078__00911.jpg,"[array([[1.4576718, 3.55746  , 0.       , 1.0665597]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00102.jpg,"[array([[2.0516427, 2.9158084, 0.       , 0.8966107]], dtype=float32)]","[array([[ 2.9814525, -7.3531337]], dtype=float32)]"
02078__00619.jpg,"[array([[2.2223675, 3.5868688, 0.       , 0.917695 ]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00278.jpg,"[array([[1.3871449 , 0.08433656, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00741.jpg,"[array([[1.5635903, 2.471412 , 0.       , 0.8656786]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00320.jpg,"[array([[1.513411 , 3.5411277, 0.       , 0.8233736]], dtype=float32)]","[array([[-0.10420535, -8.624141  ]], dtype=float32)]"
02078__00487.jpg,"[array([[2.0493178 , 3.30694   , 0.        , 0.95898885]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00824.jpg,"[array([[1.5742583, 0.661465 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.8348715, -3.3449116]], dtype=float32)]"
02078__00456.jpg,"[array([[1.665423 , 3.7161324, 0.       , 0.8303304]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00037.jpg,"[array([[0.48262185, 1.8813982 , 0.        , 1.021852  ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02078__00572.jpg,"[array([[1.5112096 , 1.9017168 , 0.        , 0.98820984]], dtype=float32)]","[array([[ 0.03140728, -5.9588304 ]], dtype=float32)]"
02078__00900.jpg,"[array([[0.74593383, 4.9198794 , 0.        , 0.79340637]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00665.jpg,"[array([[0.5747949 , 2.7906744 , 0.        , 0.96211976]], dtype=float32)]","[array([[ 0.18362243, -7.439999  ]], dtype=float32)]"
02078__00204.jpg,"[array([[1.7460103 , 2.9551609 , 0.        , 0.92063904]], dtype=float32)]","[array([[ 1.630624, -7.024787]], dtype=float32)]"
02078__00889.jpg,"[array([[1.0037576 , 4.613478  , 0.        , 0.79436076]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00858.jpg,"[array([[2.3903136, 2.9382937, 0.       , 1.0140703]], dtype=float32)]","[array([[ 3.3271143, -6.8707294]], dtype=float32)]"
02078__00907.jpg,"[array([[1.58967   , 3.663963  , 0.        , 0.89384854]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00575.jpg,"[array([[1.4111606, 1.5109307, 0.       , 1.1139445]], dtype=float32)]","[array([[ 0.03140728, -5.9588304 ]], dtype=float32)]"
02078__00114.jpg,"[array([[2.521397 , 2.9787138, 0.       , 1.0134256]], dtype=float32)]","[array([[ 2.9814525, -7.3531337]], dtype=float32)]"
02078__00662.jpg,"[array([[1.0315609, 2.6151788, 0.       , 0.9444244]], dtype=float32)]","[array([[ 0.18362243, -7.439999  ]], dtype=float32)]"
02078__00203.jpg,"[array([[1.6527013, 3.9961178, 0.       , 0.8103583]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00509.jpg,"[array([[1.6833409 , 2.6339395 , 0.        , 0.88885766]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00168.jpg,"[array([[1.5070891, 1.3953377, 0.       , 0.6007366]], dtype=float32)]","[array([[ 0.03140728, -5.9588304 ]], dtype=float32)]"
02078__00746.jpg,"[array([[1.4884367, 4.4121604, 0.       , 0.6229589]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00327.jpg,"[array([[0.78866446, 0.47631115, 0.        , 0.        ]], dtype=float32)]","[array([[-0.5365798, -3.0952547]], dtype=float32)]"
02078__00451.jpg,"[array([[1.5977317 , 3.7586148 , 0.        , 0.79874647]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00030.jpg,"[array([[1.9344133 , 4.098522  , 0.        , 0.75379795]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00909.jpg,"[array([[0.9999608, 3.4773655, 0.       , 1.0711837]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00734.jpg,"[array([[1.5076249, 1.5908597, 0.       , 1.1082603]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02078__00093.jpg,"[array([[1.7134196, 0.7727943, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02078__00355.jpg,"[array([[0.87442434, 3.4375548 , 0.        , 0.844865  ]], dtype=float32)]","[array([[-0.8732332, -8.419895 ]], dtype=float32)]"
02078__00880.jpg,"[array([[0.6141321, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02078__00384.jpg,"[array([[2.5273108 , 1.9701256 , 0.        , 0.88868874]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02078__00423.jpg,"[array([[2.3647578 , 3.1337736 , 0.        , 0.96702904]], dtype=float32)]","[array([[ 2.9814525, -7.3531337]], dtype=float32)]"
02078__00851.jpg,"[array([[1.3723012, 3.7302766, 0.       , 0.7124936]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02078__00507.jpg,"[array([[1.747528  , 3.4330645 , 0.        , 0.85897845]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00610.jpg,"[array([[2.180822  , 3.6277885 , 0.        , 0.89114386]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00271.jpg,"[array([[0.57426107, 4.5639853 , 0.        , 0.6747644 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00748.jpg,"[array([[1.656159 , 4.348841 , 0.       , 0.6424327]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00329.jpg,"[array([[0.82494736, 0.34134823, 0.        , 0.        ]], dtype=float32)]","[array([[-0.5365798, -3.0952547]], dtype=float32)]"
02078__00161.jpg,"[array([[0.8120979 , 0.03031564, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.03140728, -5.9588304 ]], dtype=float32)]"
02078__00617.jpg,"[array([[2.2277317, 3.743472 , 0.       , 0.7958784]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00489.jpg,"[array([[2.003183 , 3.188612 , 0.       , 0.9909903]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00458.jpg,"[array([[2.0435083 , 4.4618874 , 0.        , 0.73314846]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00039.jpg,"[array([[0.6705066, 1.6757863, 0.       , 1.0522933]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02078__00094.jpg,"[array([[1.9149901, 0.78794  , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
